snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at,methodology_version
2026-08-01,Constitución,2,platform,furnished,21,19,1326.00,1838.00,2107.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Constitución,2,direct,all,62,62,761.45,863.18,1158.87,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Constitución,2,direct,unfurnished,40,40,745.53,852.03,1360.52,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,La Lucila,1,all,all,31,30,1099.10,1496.00,2038.38,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,La Lucila,1,direct,all,20,20,1012.43,2011.33,2145.96,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,La Lucila,2,all,all,28,27,1412.94,1644.50,2222.58,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,La Lucila,2,direct,all,23,23,1384.16,1533.68,2315.65,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,La Lucila,3,all,all,26,26,4753.87,5276.88,6271.74,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,La Lucila,3,direct,all,25,24,5125.48,5276.88,6569.34,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,0,all,all,128,123,892.23,992.06,1101.26,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,0,direct,all,128,123,892.23,992.06,1101.26,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,0,direct,furnished,127,122,891.77,991.61,1102.29,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,1,all,all,411,396,1169.88,1281.09,1427.01,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,1,direct,all,411,396,1169.88,1281.09,1427.01,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,1,direct,furnished,405,390,1170.08,1280.50,1427.01,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,2,all,all,268,252,1541.78,1888.18,2256.06,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,2,direct,all,268,252,1541.78,1888.18,2256.06,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,2,direct,furnished,259,245,1539.68,1883.46,2247.70,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,3,all,all,100,98,2522.59,3329.11,4039.63,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,3,direct,all,100,98,2522.59,3329.11,4039.63,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,3,direct,furnished,92,91,2534.64,3312.08,4017.37,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,4,all,all,22,22,4051.30,4697.17,6460.84,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Mokotów,4,direct,all,22,22,4051.30,4697.17,6460.84,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,0,all,all,800,735,620.84,887.00,1201.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,0,platform,all,350,321,929.25,1184.50,1677.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,0,platform,furnished,350,321,929.25,1184.50,1677.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,0,direct,all,450,429,568.34,697.89,890.09,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,0,direct,furnished,246,229,659.99,828.45,948.24,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,0,direct,unfurnished,158,152,487.96,575.47,706.38,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,1,all,all,1233,1150,752.88,1061.00,1512.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,1,platform,all,877,809,917.00,1229.00,1667.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,1,platform,furnished,877,809,917.00,1229.00,1667.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,1,direct,all,356,321,636.88,758.33,915.86,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,1,direct,furnished,182,168,721.66,843.67,1004.60,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,1,direct,unfurnished,140,132,564.51,664.48,772.13,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,2,all,all,307,292,977.80,1404.90,1983.72,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,2,platform,all,145,134,1423.00,1813.00,2324.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,2,platform,furnished,145,134,1423.00,1813.00,2324.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,2,direct,all,162,151,869.51,1090.12,1406.97,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,2,direct,furnished,85,80,964.36,1241.77,1510.83,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,2,direct,unfurnished,62,56,776.10,871.76,1093.70,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,3,all,all,58,54,1161.87,1653.11,2881.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,3,platform,all,26,25,1936.59,2941.00,3896.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,3,platform,furnished,26,25,1936.59,2941.00,3896.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,3,direct,all,32,27,1081.43,1179.18,1288.12,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,4,all,all,34,33,1892.07,4148.50,6149.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Monserrat,4,direct,all,22,20,1689.18,2116.79,5231.01,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,0,all,all,579,557,677.37,809.66,1105.27,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,0,platform,all,112,102,1138.75,1287.00,1506.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,0,platform,furnished,112,102,1138.75,1287.00,1506.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,0,direct,all,467,427,657.33,742.61,901.69,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,0,direct,furnished,146,143,741.69,871.31,1015.41,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,0,direct,unfurnished,262,230,633.84,703.71,829.51,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,1,all,all,870,828,890.77,1166.67,1533.71,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,1,platform,all,291,272,1255.00,1533.00,2018.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,1,platform,furnished,290,271,1254.50,1531.00,2005.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,1,direct,all,579,564,806.61,1018.16,1291.42,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,1,direct,furnished,162,155,1036.38,1229.55,1538.39,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,1,direct,unfurnished,331,319,738.78,892.36,1110.93,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,2,all,all,346,324,1306.00,1677.33,2429.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,2,platform,all,74,68,1678.75,2428.00,3431.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,2,platform,furnished,74,68,1678.75,2428.00,3431.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,2,direct,all,272,264,1198.63,1510.95,2213.20,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,2,direct,furnished,97,90,1628.00,2107.01,2532.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,2,direct,unfurnished,140,135,1057.78,1320.54,1654.96,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,3,all,all,201,197,1750.00,3047.97,5461.10,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,3,direct,all,186,182,1750.00,3057.31,5576.84,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,3,direct,furnished,69,66,1827.95,3422.61,4897.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,3,direct,unfurnished,87,87,1631.99,2901.87,6325.55,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,4,all,all,44,44,5553.16,7946.64,10478.70,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Núñez,4,direct,all,42,42,5553.16,7864.03,10478.70,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,0,all,all,54,48,863.65,919.83,1044.08,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,0,direct,all,54,48,863.65,919.83,1044.08,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,0,direct,furnished,54,48,863.65,919.83,1044.08,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,1,all,all,113,108,1111.12,1204.27,1361.38,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,1,direct,all,113,108,1111.12,1204.27,1361.38,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,1,direct,furnished,111,106,1108.76,1203.49,1359.57,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,2,all,all,35,34,1529.20,1739.62,2024.67,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,2,direct,all,35,34,1529.20,1739.62,2024.67,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Ochota,2,direct,furnished,35,34,1529.20,1739.62,2024.67,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,0,all,all,83,78,566.70,673.79,1113.99,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,0,direct,all,66,57,558.89,649.58,718.26,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,0,direct,unfurnished,45,39,558.04,605.68,676.32,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,1,all,all,226,215,731.31,1054.35,1581.65,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,1,platform,all,63,63,1313.50,1775.00,2507.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,1,platform,furnished,63,63,1313.50,1775.00,2507.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,1,direct,all,163,159,695.76,834.60,1338.65,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,1,direct,unfurnished,114,113,684.31,765.95,1153.77,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,2,all,all,189,187,1101.05,1530.85,2474.59,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,2,platform,all,20,19,1690.75,2127.50,2910.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,2,platform,furnished,20,19,1690.75,2127.50,2910.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,2,direct,all,169,168,1078.92,1500.03,2317.22,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,2,direct,furnished,24,24,1521.11,1844.59,2511.46,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,2,direct,unfurnished,116,104,1043.33,1447.52,1884.73,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,3,all,all,37,35,1909.87,3413.42,3581.53,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,3,direct,all,33,32,1909.87,3381.56,3581.53,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Olivos,3,direct,unfurnished,21,21,1776.65,2103.88,3487.83,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,0,all,all,5448,5142,797.71,1104.00,1527.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,0,platform,all,2477,2282,1218.00,1495.00,1940.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,0,platform,furnished,2468,2276,1216.75,1493.00,1936.25,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,0,direct,all,2971,2819,690.03,834.00,1051.16,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,0,direct,furnished,1662,1576,797.89,940.96,1150.33,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,0,direct,unfurnished,984,928,607.48,697.83,815.43,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,1,all,all,8724,8193,1029.04,1396.00,1880.66,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,1,platform,all,5076,4716,1231.75,1625.50,2189.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,1,platform,furnished,5074,4714,1231.25,1625.50,2189.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,1,direct,all,3648,3569,833.24,1123.00,1517.53,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,1,direct,furnished,1937,1878,1013.79,1278.81,1659.35,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,1,direct,unfurnished,1307,1259,701.71,853.48,1188.12,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,2,all,all,3057,2880,1537.00,2152.00,3060.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,2,platform,all,1221,1148,1943.00,2686.48,3936.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,2,platform,furnished,1220,1148,1943.00,2686.18,3906.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,2,direct,all,1836,1768,1317.86,1825.09,2617.98,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,2,direct,furnished,1002,952,1598.33,2072.61,2719.33,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,2,direct,unfurnished,625,587,1072.29,1420.43,2066.23,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,3,all,all,983,928,2048.58,3126.00,5124.24,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,3,platform,all,274,264,2881.75,3997.57,7140.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,3,platform,furnished,274,264,2881.75,3997.57,7140.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,3,direct,all,709,671,1843.15,2684.30,4534.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,3,direct,furnished,251,235,2014.73,2800.00,4355.37,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,3,direct,unfurnished,345,325,1706.09,2595.64,4612.17,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,4,all,all,294,273,3491.06,5308.07,8666.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,4,platform,all,109,99,5377.00,8647.00,13804.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,4,platform,furnished,109,99,5377.00,8647.00,13804.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,4,direct,all,185,176,3281.38,4298.45,6426.33,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,4,direct,furnished,45,44,3500.66,4388.65,6115.60,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Palermo,4,direct,unfurnished,90,83,3061.58,3884.42,5986.39,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,0,all,all,55,51,891.65,1001.34,1102.81,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,0,direct,all,55,51,891.65,1001.34,1102.81,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,0,direct,furnished,55,51,891.65,1001.34,1102.81,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,1,all,all,83,80,1116.17,1247.95,1413.17,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,1,direct,all,83,80,1116.17,1247.95,1413.17,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,1,direct,furnished,83,80,1116.17,1247.95,1413.17,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,2,all,all,38,32,1531.79,1756.28,2209.60,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,2,direct,all,38,32,1531.79,1756.28,2209.60,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Północ,2,direct,furnished,36,33,1543.97,1756.28,2324.45,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,0,all,all,70,66,880.84,948.59,1003.42,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,0,direct,all,70,66,880.84,948.59,1003.42,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,0,direct,furnished,69,65,880.84,949.22,1003.79,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,1,all,all,204,191,1083.83,1171.04,1277.52,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,1,direct,all,204,191,1083.83,1171.04,1277.52,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,1,direct,furnished,201,188,1084.00,1173.06,1277.67,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,2,all,all,112,108,1418.74,1561.49,1767.71,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,2,direct,all,112,108,1418.74,1561.49,1767.71,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Praga-Południe,2,direct,furnished,107,103,1420.56,1567.95,1768.35,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,0,all,all,488,453,1273.26,1575.28,1878.92,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,0,platform,all,57,53,1961.00,2275.00,2600.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,0,platform,furnished,56,53,1950.00,2272.00,2597.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,0,direct,all,431,402,1241.32,1509.92,1776.03,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,0,direct,furnished,251,234,1300.53,1598.34,1896.97,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,0,direct,unfurnished,129,125,1094.93,1297.03,1638.62,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,1,all,all,1321,1277,1888.79,2499.64,3432.20,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,1,platform,all,274,259,2378.50,3159.00,4249.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,1,platform,furnished,273,258,2380.00,3169.00,4250.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,1,direct,all,1047,1013,1809.79,2339.60,3232.54,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,1,direct,furnished,707,669,1986.13,2502.00,3262.62,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,1,direct,unfurnished,240,238,1583.45,1875.73,3072.20,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,2,all,all,701,670,2858.11,3598.10,4704.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,2,platform,all,96,89,3064.50,3755.50,5151.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,2,platform,furnished,96,89,3064.50,3755.50,5151.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,2,direct,all,605,581,2842.38,3585.61,4666.67,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,2,direct,furnished,326,303,3084.87,3935.69,4960.17,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,2,direct,unfurnished,208,208,2639.98,3382.75,4261.27,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,3,all,all,210,199,4882.30,6163.99,8616.69,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,3,direct,all,191,180,4851.65,6108.64,8717.49,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,3,direct,furnished,105,96,4844.98,6135.06,8784.65,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,3,direct,unfurnished,65,63,5054.79,6111.28,8731.29,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,4,all,all,39,39,8727.38,10218.31,14752.33,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Puerto Madero,4,direct,all,39,39,8727.38,10218.31,14752.33,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,0,all,all,2192,2051,676.67,893.33,1293.10,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,0,platform,all,867,797,1068.00,1324.00,1782.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,0,platform,furnished,867,797,1068.00,1324.00,1782.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,0,direct,all,1325,1249,602.61,719.16,892.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,0,direct,furnished,752,719,692.42,810.45,1025.06,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,0,direct,unfurnished,442,423,536.51,609.32,700.55,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,1,all,all,3665,3469,856.00,1187.00,1640.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,1,platform,all,2059,1919,1137.50,1450.00,1903.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,1,platform,furnished,2059,1919,1137.50,1450.00,1903.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,1,direct,all,1606,1499,715.51,874.56,1155.05,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,1,direct,furnished,820,783,848.93,1035.85,1374.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,1,direct,unfurnished,610,555,642.84,725.25,849.29,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,2,all,all,1554,1466,1375.01,1921.50,2682.23,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,2,platform,all,606,575,1833.75,2424.00,3362.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,2,platform,furnished,606,575,1833.75,2424.00,3362.75,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,2,direct,all,948,909,1223.70,1633.33,2275.17,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,2,direct,furnished,444,430,1431.46,1922.26,2516.87,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,2,direct,unfurnished,390,364,1045.53,1315.00,1812.82,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,3,all,all,683,644,1856.97,2578.09,3715.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,3,platform,all,173,160,2674.29,3650.00,4700.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,3,platform,furnished,173,160,2674.29,3650.00,4700.00,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,3,direct,all,510,474,1742.72,2308.28,3263.99,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,3,direct,furnished,207,195,2083.66,2791.49,3609.44,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,3,direct,unfurnished,235,216,1540.65,1973.24,2724.02,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,4,all,all,166,163,3004.41,4124.47,6675.87,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,4,platform,all,43,41,4533.50,6457.00,9343.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,4,platform,furnished,43,41,4533.50,6457.00,9343.50,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,4,direct,all,123,123,2909.22,3645.87,5454.87,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,4,direct,furnished,48,48,3404.20,3871.65,5158.19,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Recoleta,4,direct,unfurnished,44,44,1883.15,2995.00,4687.56,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
2026-08-01,Retiro,0,all,all,795,739,677.85,941.00,1254.11,2026-08-30T03:24:43.940461+00:00,64dbaeb7606f
