snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at
2026-04-01,Almagro,1,platform,all,780,747,924.09,1154.82,1484.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,1,platform,furnished,733,701,940.00,1161.00,1496.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,1,direct,all,961,895,699.64,837.18,1018.58,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,1,direct,furnished,522,489,742.40,889.26,1097.61,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,1,direct,unfurnished,432,406,670.37,769.13,936.47,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,2,all,all,428,409,1039.52,1265.73,1733.23,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,2,platform,all,131,125,1241.50,1705.00,2366.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,2,platform,furnished,124,118,1233.00,1706.00,2322.25,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,2,direct,all,297,286,1005.63,1188.15,1499.87,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,2,direct,furnished,184,176,1039.87,1233.82,1582.01,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,2,direct,unfurnished,111,106,944.74,1088.55,1336.44,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,3,all,all,100,87,1310.46,1664.47,2202.09,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,3,platform,all,21,17,1725.00,2121.00,2570.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,3,platform,furnished,21,17,1725.00,2121.00,2570.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,3,direct,all,79,68,1258.02,1550.25,1986.84,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,3,direct,furnished,27,25,1254.14,1753.66,2821.55,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,3,direct,unfurnished,50,45,1280.61,1533.76,1878.27,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,4,all,all,35,33,2327.06,3588.00,5323.98,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almagro,4,direct,all,24,23,2265.22,3077.61,5263.74,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,0,all,all,25,24,423.45,521.15,640.81,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,0,direct,all,25,24,423.45,521.15,640.81,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,1,all,all,158,150,431.53,528.19,692.30,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,1,direct,all,158,150,431.53,528.19,692.30,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,1,direct,furnished,44,42,540.12,705.15,895.23,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,1,direct,unfurnished,114,108,425.38,502.08,609.94,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,2,all,all,158,156,651.12,869.75,1231.88,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,2,direct,all,158,156,651.12,869.75,1231.88,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,2,direct,furnished,44,43,786.77,950.59,1409.71,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,2,direct,unfurnished,114,113,630.15,810.86,1202.39,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,3,all,all,44,41,1084.32,1304.73,1847.54,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,3,direct,all,44,41,1084.32,1304.73,1847.54,2026-04-24T07:23:39.658857+00:00
2026-04-01,Almirante Brown,3,direct,unfurnished,30,27,1095.01,1253.70,1901.82,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,0,all,all,100,95,443.00,523.70,607.08,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,0,direct,all,98,95,439.41,518.83,596.66,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,0,direct,furnished,21,20,473.56,558.99,720.36,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,0,direct,unfurnished,77,76,430.46,504.03,573.14,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,1,all,all,722,689,504.62,603.55,745.88,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,1,direct,all,704,676,504.50,601.54,733.05,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,1,direct,furnished,185,176,542.55,638.62,769.37,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,1,direct,unfurnished,509,491,489.65,591.33,725.68,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,2,all,all,352,340,660.52,777.81,912.68,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,2,direct,all,350,339,661.71,777.81,911.33,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,2,direct,furnished,117,112,694.48,817.52,935.98,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,2,direct,unfurnished,230,222,650.88,765.16,896.99,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,3,all,all,55,49,796.50,929.93,1152.27,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,3,direct,all,55,49,796.50,929.93,1152.27,2026-04-24T07:23:39.658857+00:00
2026-04-01,Avellaneda,3,direct,unfurnished,36,34,780.88,906.15,1077.27,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,0,all,all,368,344,596.53,740.47,974.07,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,0,platform,all,104,97,846.75,1075.00,1331.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,0,platform,furnished,97,90,843.00,1040.00,1304.96,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,0,direct,all,264,249,550.47,664.87,815.91,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,0,direct,furnished,113,106,600.22,699.74,863.45,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,0,direct,unfurnished,151,144,527.24,622.22,794.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,1,all,all,1571,1473,675.27,879.00,1215.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,1,platform,all,808,737,818.75,1066.50,1423.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,1,platform,furnished,752,688,823.50,1070.50,1426.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,1,direct,all,763,715,619.43,744.19,932.65,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,1,direct,furnished,412,386,672.19,804.33,1018.71,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,1,direct,unfurnished,342,320,582.78,695.98,822.46,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,2,all,all,408,383,985.04,1221.06,1520.86,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,2,platform,all,132,121,1224.00,1555.00,2127.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,2,platform,furnished,128,117,1223.75,1552.50,2127.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,2,direct,all,276,271,905.13,1111.55,1364.79,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,2,direct,furnished,155,152,919.96,1149.49,1372.08,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,2,direct,unfurnished,120,118,894.42,1063.97,1356.01,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,3,all,all,120,112,1324.64,1735.40,2409.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,3,platform,all,41,37,1889.56,2394.00,3447.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,3,platform,furnished,40,36,1887.42,2370.00,3375.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,3,direct,all,79,73,1237.23,1450.49,1865.90,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,3,direct,furnished,45,39,1324.64,1477.67,1980.74,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,3,direct,unfurnished,34,34,1019.85,1301.02,1746.28,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,4,all,all,44,41,1500.28,2229.95,3721.18,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,4,direct,all,34,33,1372.95,2055.43,2600.87,2026-04-24T07:23:39.658857+00:00
2026-04-01,Balvanera,4,direct,unfurnished,20,20,1855.98,2287.82,2966.46,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,0,all,all,39,34,584.27,700.33,956.55,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,0,direct,all,31,29,584.27,671.94,850.89,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,0,direct,unfurnished,23,21,584.27,653.23,748.47,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,1,all,all,278,271,724.62,984.70,1514.06,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,1,platform,all,143,141,777.00,1180.00,1763.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,1,platform,furnished,133,131,822.00,1221.00,1774.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,1,direct,all,135,128,707.19,887.58,1093.19,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,1,direct,furnished,62,59,767.45,936.65,1304.26,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,1,direct,unfurnished,72,65,672.37,822.10,943.55,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,2,all,all,129,119,955.68,1209.00,1717.92,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,2,platform,all,24,23,1629.00,1920.50,3034.25,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,2,platform,furnished,24,23,1629.00,1920.50,3034.25,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,2,direct,all,105,98,903.65,1107.21,1394.61,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,2,direct,furnished,42,40,849.83,1096.12,1470.13,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,2,direct,unfurnished,63,55,939.48,1108.21,1308.56,2026-04-24T07:23:39.658857+00:00
2026-04-01,Barracas,3,all,all,22,18,1201.46,1900.40,2999.67,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,1,all,all,132,124,747.00,1026.42,1746.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,1,platform,all,55,51,1095.00,1818.00,2418.44,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,1,platform,furnished,49,46,1250.00,1901.59,2431.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,1,direct,all,77,73,650.84,880.17,1054.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,1,direct,furnished,21,19,667.06,911.56,1039.40,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,1,direct,unfurnished,55,53,650.34,847.85,1126.94,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,2,all,all,71,67,1394.92,1827.71,2456.62,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,2,direct,all,56,53,1389.57,1638.05,2193.16,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,2,direct,furnished,26,25,1394.92,1707.94,2052.42,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,2,direct,unfurnished,30,28,1357.09,1580.00,2193.86,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,3,all,all,100,95,2860.76,3947.14,5827.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,3,platform,all,25,22,5474.00,6137.00,8092.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,3,platform,furnished,25,22,5474.00,6137.00,8092.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,3,direct,all,75,72,2476.68,3566.55,4919.45,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,3,direct,furnished,37,34,3456.57,4138.10,5120.51,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,3,direct,unfurnished,38,38,1857.61,3149.38,3723.20,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,4,all,all,105,104,4226.09,6438.79,9789.86,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,4,platform,all,33,32,5439.00,7456.00,10200.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,4,platform,furnished,31,29,5354.50,7456.00,9600.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,4,direct,all,72,72,3633.56,5403.99,9594.42,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,4,direct,furnished,35,35,3876.89,5945.42,9186.94,2026-04-24T07:23:39.658857+00:00
2026-04-01,Beccar,4,direct,unfurnished,37,37,3396.33,4958.28,10113.11,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,0,all,all,493,460,791.93,980.00,1294.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,0,platform,all,163,155,1039.00,1250.00,1655.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,0,platform,furnished,156,145,1040.75,1250.50,1583.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,0,direct,all,330,299,730.49,871.99,1090.18,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,0,direct,furnished,134,127,769.15,949.08,1299.07,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,0,direct,unfurnished,196,183,701.39,822.86,978.66,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,1,all,all,1898,1796,914.03,1206.36,1644.62,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,1,platform,all,875,825,1136.00,1445.00,1925.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,1,platform,furnished,837,791,1129.00,1436.00,1908.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,1,direct,all,1023,962,815.10,1023.81,1370.12,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,1,direct,furnished,421,397,881.25,1089.56,1500.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,1,direct,unfurnished,600,573,776.83,971.68,1303.43,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,2,all,all,734,687,1426.12,1955.24,2760.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,2,platform,all,191,181,1762.56,2281.00,3148.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,2,platform,furnished,180,170,1754.50,2271.00,3087.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,2,direct,all,543,494,1359.42,1817.62,2542.04,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,2,direct,furnished,243,222,1504.50,2116.15,2784.06,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,2,direct,unfurnished,298,264,1264.74,1664.81,2211.27,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,3,all,all,408,387,2105.00,3121.26,5490.42,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,3,platform,all,54,46,2545.00,3220.50,4876.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,3,platform,furnished,53,46,2538.00,3216.00,4717.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,3,direct,all,354,339,2083.85,3072.16,5561.12,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,3,direct,furnished,151,143,2404.45,3971.12,5681.18,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,3,direct,unfurnished,201,190,1950.73,2572.98,5042.84,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,4,all,all,87,84,3721.74,6171.04,11850.86,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,4,direct,all,77,76,3667.97,6163.33,11717.08,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,4,direct,furnished,29,29,4432.44,6480.00,11333.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Belgrano,4,direct,unfurnished,48,47,3225.82,5895.65,11984.65,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,0,all,all,24,23,489.41,578.75,626.33,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,0,direct,all,24,23,489.41,578.75,626.33,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,0,direct,unfurnished,22,21,466.59,577.52,614.03,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,1,all,all,127,124,479.03,594.39,737.03,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,1,direct,all,127,124,479.03,594.39,737.03,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,1,direct,furnished,22,21,499.44,612.85,674.05,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,1,direct,unfurnished,105,104,474.28,585.97,746.98,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,2,all,all,70,69,682.72,861.61,1157.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,2,direct,all,70,69,682.72,861.61,1157.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Berazategui,2,direct,unfurnished,55,54,681.99,863.93,1151.51,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,0,all,all,56,55,585.11,766.84,898.68,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,0,direct,all,43,42,571.33,676.34,834.65,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,0,direct,unfurnished,31,30,571.33,670.01,835.13,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,1,all,all,212,204,603.44,731.47,944.49,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,1,platform,all,58,56,653.00,876.00,1123.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,1,platform,furnished,49,49,634.00,879.00,1125.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,1,direct,all,154,148,591.78,705.37,846.30,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,1,direct,furnished,52,50,630.62,742.69,849.52,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,1,direct,unfurnished,102,98,586.82,695.43,842.84,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,2,all,all,71,68,933.95,1124.00,1668.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,2,direct,all,57,52,913.77,1032.88,1335.33,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boedo,2,direct,furnished,27,27,863.34,1057.03,1652.71,2026-04-24T03:15:38.386579+00:00
2026-04-01,Boedo,2,direct,unfurnished,39,34,918.44,1006.56,1269.64,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,1,all,all,48,44,635.54,813.55,1258.98,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,1,direct,all,35,32,574.21,737.31,915.77,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,1,direct,unfurnished,33,28,571.93,737.31,839.15,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,2,all,all,49,44,802.53,1042.88,1325.47,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,2,direct,all,45,43,753.11,975.31,1254.68,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,2,direct,unfurnished,32,30,728.54,932.73,1139.11,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,3,all,all,31,31,2108.00,3911.23,6698.67,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,3,direct,all,31,31,1656.86,3514.20,5591.41,2026-04-24T03:15:38.386579+00:00
2026-04-01,Boulogne,4,all,all,30,30,5227.44,7381.32,10108.13,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,4,direct,all,24,24,4679.52,7979.96,10464.69,2026-04-24T07:23:39.658857+00:00
2026-04-01,Boulogne,4,direct,furnished,21,21,3666.35,7774.54,9708.76,2026-04-24T03:15:38.386579+00:00
2026-04-01,Caballito,0,all,all,316,291,646.34,768.47,931.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,0,platform,all,49,48,931.00,1195.00,1420.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,0,platform,furnished,47,46,941.00,1195.00,1416.50,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,0,direct,all,267,256,635.78,723.50,844.25,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,0,direct,furnished,102,98,675.98,772.00,878.44,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,0,direct,unfurnished,165,158,589.68,693.62,817.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,1,all,all,1427,1354,707.11,871.54,1122.97,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,1,platform,all,304,286,928.75,1157.50,1534.75,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,1,platform,furnished,288,271,937.25,1171.00,1541.25,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,1,direct,all,1123,1081,694.40,811.04,1028.80,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,1,direct,furnished,433,419,718.58,869.67,1114.87,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,1,direct,unfurnished,679,649,676.74,790.64,982.46,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,2,all,all,408,390,1023.90,1286.42,1607.01,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,2,platform,all,51,49,1339.50,1751.00,2179.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,2,platform,furnished,48,46,1334.50,1786.50,2183.00,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,2,direct,all,357,345,994.57,1240.46,1540.88,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,2,direct,furnished,159,150,1110.00,1300.71,1574.49,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,2,direct,unfurnished,192,184,949.82,1205.92,1480.79,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,3,all,all,197,185,1399.24,1881.94,2694.72,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,3,direct,all,188,178,1379.82,1855.28,2698.44,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,3,direct,furnished,92,85,1510.18,2025.55,2767.53,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,3,direct,unfurnished,95,90,1331.78,1694.24,2530.31,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,4,all,all,78,74,2282.83,3207.07,4340.89,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,4,direct,all,74,71,2251.73,3114.40,4329.88,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,4,direct,furnished,26,23,3280.51,4243.69,4361.20,2026-04-24T07:23:39.658857+00:00
2026-04-01,Caballito,4,direct,unfurnished,47,45,2036.65,2705.98,4054.08,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,1,all,all,24,21,660.61,760.30,984.26,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,1,direct,all,24,21,660.61,760.30,984.26,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,1,direct,furnished,23,20,657.40,788.00,991.29,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,2,all,all,24,23,642.13,840.39,1671.43,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,2,direct,all,24,23,642.13,840.39,1671.43,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,2,direct,furnished,20,19,781.33,1579.11,1734.27,2026-04-24T03:15:38.386579+00:00
2026-04-01,Campana,3,all,all,32,32,2046.33,4067.97,5333.07,2026-04-24T07:23:39.658857+00:00
2026-04-01,Campana,3,direct,all,32,32,2046.33,4067.97,5333.07,2026-04-24T07:23:39.658857+00:00
