snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at
2026-05-01,Ożarów Mazowiecki,1,all,all,20,19,968.57,1019.30,1065.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Ożarów Mazowiecki,1,direct,all,20,19,968.57,1019.30,1065.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Ożarów Mazowiecki,1,direct,furnished,20,19,968.57,1019.30,1065.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,0,all,all,3498,3301,903.43,1190.65,1560.23,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,0,platform,all,1418,1307,1152.25,1382.50,1745.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,0,platform,furnished,1246,1144,1145.00,1366.50,1714.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,0,direct,all,2080,1964,793.24,1000.84,1376.79,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,0,direct,furnished,1463,1384,880.74,1140.26,1503.80,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,0,direct,unfurnished,599,561,678.69,798.64,999.15,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,1,all,all,9292,8775,1066.00,1422.31,1925.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,1,platform,all,5785,5415,1150.00,1493.00,1973.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,1,platform,furnished,5149,4827,1151.00,1492.00,1966.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,1,direct,all,3507,3349,937.50,1285.94,1829.10,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,1,direct,furnished,2315,2208,1091.32,1494.45,2011.49,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,1,direct,unfurnished,1178,1100,788.34,974.03,1316.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,2,all,all,2654,2518,1678.46,2299.44,3387.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,2,platform,all,1203,1141,1878.50,2579.00,3753.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,2,platform,furnished,1059,1007,1883.50,2556.00,3721.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,2,direct,all,1451,1379,1512.15,2112.65,3082.17,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,2,direct,furnished,924,880,1736.47,2347.07,3368.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,2,direct,unfurnished,516,472,1271.47,1722.47,2444.79,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,3,all,all,879,817,2400.99,3457.86,5661.55,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,3,platform,all,276,264,2650.00,3783.00,6633.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,3,platform,furnished,243,234,2621.00,3716.00,6411.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,3,direct,all,603,561,2227.19,3264.65,5377.20,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,3,direct,furnished,337,313,2423.28,3562.75,5382.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,3,direct,unfurnished,264,244,1961.41,2854.84,5378.20,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,4,all,all,288,276,3635.56,5558.52,10807.20,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,4,platform,all,121,115,5145.00,8673.00,13112.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,4,platform,furnished,103,97,5220.50,8681.00,13345.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,4,direct,all,167,150,3056.15,4771.57,7090.18,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,4,direct,furnished,85,80,3333.33,5082.61,8446.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Palermo,4,direct,unfurnished,81,69,2803.93,4354.29,5865.40,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,0,all,all,22,20,565.47,601.87,776.42,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,0,direct,all,22,20,565.47,601.87,776.42,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,0,direct,unfurnished,22,19,562.13,588.20,685.66,2026-05-27T03:31:55.921583+00:00
2026-05-01,Parque Avellaneda,1,all,all,59,52,620.17,763.93,915.09,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,1,platform,all,20,17,618.00,848.00,1004.25,2026-05-27T03:31:55.921583+00:00
2026-05-01,Parque Avellaneda,1,direct,all,40,37,612.62,682.44,853.84,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,1,direct,unfurnished,29,26,624.95,681.00,839.36,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,2,all,all,44,43,738.57,991.71,1424.78,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,2,direct,all,43,42,730.01,972.93,1437.83,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Avellaneda,2,direct,unfurnished,31,30,708.10,937.21,1327.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,0,all,all,68,64,639.40,775.08,994.26,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,0,direct,all,67,63,636.39,771.85,986.04,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,0,direct,furnished,20,18,743.69,839.05,1048.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,0,direct,unfurnished,46,41,605.41,723.62,845.60,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,1,all,all,176,170,727.26,905.50,1186.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,1,platform,all,38,36,945.25,1183.00,1365.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,1,platform,furnished,34,33,792.75,1225.50,1387.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,1,direct,all,138,133,716.46,862.56,1059.94,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,1,direct,furnished,36,33,770.44,962.61,1292.81,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,1,direct,unfurnished,100,93,696.86,846.11,972.19,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,2,all,all,76,72,1009.14,1287.97,1528.59,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,2,direct,all,65,61,988.28,1191.09,1366.13,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,2,direct,furnished,30,28,914.28,1081.75,1340.84,2026-05-14T05:05:15.022560+00:00
2026-05-01,Parque Chacabuco,2,direct,unfurnished,49,45,1007.56,1162.17,1367.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chacabuco,3,all,all,20,20,1257.34,1391.91,3233.69,2026-05-26T03:29:46.663587+00:00
2026-05-01,Parque Chacabuco,3,direct,all,22,18,1252.20,1346.80,1588.26,2026-05-04T23:46:55.875225+00:00
2026-05-01,Parque Chas,0,all,all,62,55,607.03,689.82,817.16,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,0,direct,all,54,48,617.27,689.82,799.20,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,0,direct,furnished,26,22,643.86,717.99,890.44,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,0,direct,unfurnished,28,26,597.87,669.48,747.39,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,1,all,all,84,79,760.32,920.22,1183.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,1,platform,all,31,29,887.50,1054.00,1272.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,1,platform,furnished,25,24,911.00,1054.00,1379.78,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,1,direct,all,53,47,729.32,828.77,1035.12,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,1,direct,furnished,26,24,778.81,1026.62,1292.13,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,1,direct,unfurnished,27,26,665.82,782.55,872.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,2,all,all,20,20,1079.18,1318.46,1845.05,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Chas,2,direct,all,24,20,1010.38,1142.70,1304.02,2026-05-04T23:46:55.875225+00:00
2026-05-01,Parque Patricios,0,all,all,39,39,695.72,788.84,976.16,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,0,direct,all,35,35,679.71,784.31,956.68,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,0,direct,unfurnished,20,20,632.06,758.08,793.96,2026-05-26T03:29:46.663587+00:00
2026-05-01,Parque Patricios,1,all,all,137,131,655.49,798.07,1097.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,1,platform,all,53,50,764.00,1020.00,1343.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,1,platform,furnished,45,42,799.00,1027.00,1335.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,1,direct,all,84,77,635.34,737.87,866.95,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,1,direct,furnished,27,25,721.39,856.64,1156.72,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,1,direct,unfurnished,56,51,616.66,687.33,798.40,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,2,all,all,40,38,858.96,956.91,1231.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,2,direct,all,38,38,858.64,932.41,1162.38,2026-05-31T03:56:23.665649+00:00
2026-05-01,Parque Patricios,2,direct,unfurnished,25,25,858.48,935.23,1172.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Piastów,1,all,all,20,20,978.90,1034.48,1110.78,2026-05-23T03:44:22.435314+00:00
2026-05-01,Piastów,1,direct,all,20,20,978.90,1034.48,1110.78,2026-05-23T03:44:22.435314+00:00
2026-05-01,Piastów,1,direct,furnished,20,20,978.90,1034.48,1110.78,2026-05-23T03:44:22.435314+00:00
2026-05-01,Pilar,0,all,all,86,77,669.46,805.59,990.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,0,direct,all,86,77,669.46,805.59,990.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,0,direct,furnished,59,51,725.72,835.18,1098.19,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,0,direct,unfurnished,27,27,485.57,583.68,822.35,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,1,all,all,352,336,686.69,827.95,1047.24,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,1,direct,all,352,336,686.69,827.95,1047.24,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,1,direct,furnished,126,119,747.21,909.57,1117.24,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,1,direct,unfurnished,221,215,641.50,795.28,1031.04,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,2,all,all,124,115,928.55,1208.37,1464.79,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,2,direct,all,124,115,928.55,1208.37,1464.79,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,2,direct,furnished,43,38,1145.68,1258.82,1594.80,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,2,direct,unfurnished,77,73,895.75,1099.79,1401.34,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,3,all,all,224,209,1988.88,2654.38,4098.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,3,direct,all,224,209,1988.88,2654.38,4098.82,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,3,direct,furnished,144,132,2130.84,3002.95,4634.69,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,3,direct,unfurnished,77,73,1627.89,2191.49,3407.76,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,4,all,all,95,90,3273.70,4589.49,7461.39,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,4,direct,all,95,90,3273.70,4589.49,7461.39,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,4,direct,furnished,66,60,3530.51,4576.99,6725.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pilar,4,direct,unfurnished,28,28,2707.42,5507.60,7586.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,0,all,all,40,38,852.88,980.55,1100.24,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,0,direct,all,40,38,852.88,980.55,1100.24,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,0,direct,furnished,39,38,849.87,972.01,1099.36,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,1,all,all,181,172,1122.17,1192.76,1324.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,1,direct,all,181,172,1122.17,1192.76,1324.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,1,direct,furnished,176,167,1120.01,1190.85,1317.85,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,2,all,all,49,49,1554.83,2206.55,3370.62,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,2,direct,all,49,49,1554.83,2206.55,3370.62,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Północ,2,direct,furnished,46,46,1700.95,2246.95,3385.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,0,all,all,117,109,883.47,928.61,994.35,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,0,direct,all,117,109,883.47,928.61,994.35,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,0,direct,furnished,117,109,883.47,928.61,994.35,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,1,all,all,357,346,1059.88,1151.57,1261.44,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,1,direct,all,357,346,1059.88,1151.57,1261.44,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,1,direct,furnished,357,346,1059.88,1151.57,1261.44,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,2,all,all,149,142,1366.71,1578.07,1747.09,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,2,direct,all,149,142,1366.71,1578.07,1747.09,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,2,direct,furnished,147,141,1363.93,1570.56,1746.94,2026-05-31T03:56:23.665649+00:00
2026-05-01,Praga-Południe,3,all,all,20,20,1818.87,2033.45,4159.87,2026-05-23T03:44:22.435314+00:00
2026-05-01,Praga-Południe,3,direct,all,20,20,1818.87,2033.45,4159.87,2026-05-23T03:44:22.435314+00:00
2026-05-01,Praga-Południe,3,direct,furnished,27,27,2527.26,2854.24,5013.56,2026-05-11T03:21:15.786851+00:00
2026-05-01,Presidente Perón,3,all,all,102,99,2217.83,2869.88,4190.34,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,3,direct,all,102,99,2217.83,2869.88,4190.34,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,3,direct,furnished,66,64,2333.24,2925.88,4405.60,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,3,direct,unfurnished,35,34,2070.45,2857.38,3911.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,4,all,all,60,56,3026.94,4207.79,4827.10,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,4,direct,all,60,56,3026.94,4207.79,4827.10,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,4,direct,furnished,37,35,3476.74,4355.94,5004.09,2026-05-31T03:56:23.665649+00:00
2026-05-01,Presidente Perón,4,direct,unfurnished,20,19,2695.89,3614.84,4589.90,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pruszków,0,all,all,20,20,790.55,868.56,916.23,2026-05-25T03:30:51.227973+00:00
2026-05-01,Pruszków,0,direct,all,20,20,790.55,868.56,916.23,2026-05-25T03:30:51.227973+00:00
2026-05-01,Pruszków,0,direct,furnished,20,20,790.55,868.56,916.23,2026-05-25T03:30:51.227973+00:00
2026-05-01,Pruszków,1,all,all,35,35,966.73,1025.33,1124.78,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pruszków,1,direct,all,35,35,966.73,1025.33,1124.78,2026-05-31T03:56:23.665649+00:00
2026-05-01,Pruszków,1,direct,furnished,33,33,969.77,1025.33,1132.91,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,0,all,all,274,257,1366.79,1715.70,2158.23,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,0,platform,all,34,33,1927.25,2128.00,2375.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,0,platform,furnished,28,25,1955.75,2128.00,2239.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,0,direct,all,240,221,1293.66,1637.94,2042.37,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,0,direct,furnished,163,154,1287.97,1685.42,2167.13,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,0,direct,unfurnished,77,68,1297.84,1618.96,1780.15,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,1,all,all,1168,1122,1918.67,2691.70,3888.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,1,platform,all,292,279,2355.75,3111.50,4287.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,1,platform,furnished,262,251,2365.50,3049.00,4259.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,1,direct,all,876,836,1810.05,2494.42,3717.67,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,1,direct,furnished,608,583,2022.79,2780.92,4020.72,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,1,direct,unfurnished,262,248,1551.22,1940.93,3011.28,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,2,all,all,558,540,3126.66,4131.84,5745.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,2,platform,all,86,82,3066.50,3785.50,5417.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,2,platform,furnished,72,69,3071.50,3907.00,5445.70,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,2,direct,all,472,459,3152.86,4189.83,5848.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,2,direct,furnished,324,315,3280.02,4444.14,6175.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,2,direct,unfurnished,147,144,2853.93,3742.97,5289.84,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,3,all,all,184,165,5066.69,6607.29,9076.35,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,3,direct,all,171,154,4931.82,6671.35,9162.73,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,3,direct,furnished,115,104,4796.22,6713.24,9327.95,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,3,direct,unfurnished,56,53,5057.70,6423.28,8824.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,4,all,all,35,35,8760.98,14699.23,20319.90,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,4,direct,all,35,35,8760.98,14699.23,20319.90,2026-05-31T03:56:23.665649+00:00
2026-05-01,Puerto Madero,4,direct,furnished,23,23,11348.91,15573.17,21268.33,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,0,all,all,74,67,438.29,519.42,627.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,0,direct,all,74,67,438.29,519.42,627.92,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,0,direct,furnished,22,21,450.92,538.37,862.97,2026-05-27T03:31:55.921583+00:00
2026-05-01,Quilmes,0,direct,unfurnished,54,51,437.86,515.72,620.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,1,all,all,828,777,548.81,654.92,792.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,1,direct,all,828,777,548.81,654.92,792.47,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,1,direct,furnished,206,200,584.91,718.24,915.76,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,1,direct,unfurnished,600,570,531.49,642.11,754.21,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,2,all,all,662,619,692.64,856.35,1141.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,2,direct,all,662,619,692.64,856.35,1141.32,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,2,direct,furnished,166,159,785.74,976.48,1417.06,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,2,direct,unfurnished,484,453,671.65,830.05,1058.39,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,3,all,all,173,170,1132.03,1495.32,2508.65,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,3,direct,all,173,170,1132.03,1495.32,2508.65,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,3,direct,furnished,70,68,1227.73,1726.13,2666.84,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,3,direct,unfurnished,96,94,1112.00,1400.01,2300.09,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,4,all,all,44,40,1777.24,2643.18,3560.30,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,4,direct,all,44,40,1777.24,2643.18,3560.30,2026-05-31T03:56:23.665649+00:00
2026-05-01,Quilmes,4,direct,furnished,26,25,2200.27,4279.87,5903.45,2026-05-04T23:46:55.875225+00:00
2026-05-01,Quilmes,4,direct,unfurnished,28,25,1489.34,2168.63,2829.21,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,0,all,all,1320,1246,759.59,1057.70,1404.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,0,platform,all,478,444,993.50,1226.00,1713.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,0,platform,furnished,431,400,991.00,1225.00,1713.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,0,direct,all,842,813,693.64,900.82,1300.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,0,direct,furnished,562,537,796.78,1098.67,1401.15,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,0,direct,unfurnished,278,261,580.44,696.31,856.90,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,1,all,all,3776,3566,957.85,1249.31,1688.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,1,platform,all,2365,2221,1072.00,1360.00,1811.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,1,platform,furnished,2157,2023,1072.00,1358.00,1824.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,1,direct,all,1411,1335,818.21,1052.57,1467.30,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,1,direct,furnished,820,778,937.35,1226.38,1657.55,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,1,direct,unfurnished,579,535,740.42,862.06,1125.36,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,2,all,all,1337,1259,1487.30,1964.28,2776.31,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,2,platform,all,585,556,1771.00,2325.00,3147.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,2,platform,furnished,531,503,1765.50,2324.00,3137.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,2,direct,all,752,697,1344.17,1727.35,2404.13,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,2,direct,furnished,405,383,1525.95,1944.61,2786.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,2,direct,unfurnished,342,317,1167.40,1510.98,1960.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,3,all,all,650,607,2056.41,2871.58,3888.75,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,3,platform,all,185,174,2670.00,3273.00,4537.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,3,platform,furnished,171,161,2672.14,3315.00,4524.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,3,direct,all,465,427,1956.37,2612.18,3640.60,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,3,direct,furnished,261,241,2112.19,2959.05,3968.98,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,3,direct,unfurnished,203,184,1784.07,2260.79,3129.02,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,4,all,all,146,139,3140.49,4446.87,7760.56,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,4,platform,all,43,41,3995.50,6210.00,9013.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,4,platform,furnished,37,36,4039.00,6216.00,9367.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,4,direct,all,103,94,2689.06,3822.21,6118.76,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,4,direct,furnished,55,50,3366.90,3965.57,5888.99,2026-05-31T03:56:23.665649+00:00
2026-05-01,Recoleta,4,direct,unfurnished,48,45,2315.99,3577.42,8511.93,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,0,all,all,429,402,747.37,958.00,1291.83,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,0,platform,all,149,133,937.00,1137.00,1566.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,0,platform,furnished,132,120,935.50,1129.50,1596.25,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,0,direct,all,280,269,702.22,863.92,1165.48,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,0,direct,furnished,207,199,729.89,906.67,1227.01,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,0,direct,unfurnished,73,71,593.63,728.88,932.62,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,1,all,all,1389,1291,910.46,1199.85,1646.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,1,platform,all,862,788,968.25,1296.00,1748.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,1,platform,furnished,770,709,966.25,1274.50,1741.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,1,direct,all,527,504,808.14,1053.84,1484.03,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,1,direct,furnished,367,350,864.16,1101.53,1564.57,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,1,direct,unfurnished,159,148,722.10,873.69,1192.61,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,2,all,all,471,438,1444.42,1925.00,2797.00,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,2,platform,all,199,183,1572.50,2156.00,3063.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,2,platform,furnished,179,163,1572.50,2154.00,3063.50,2026-05-31T03:56:23.665649+00:00
2026-05-01,Retiro,2,direct,all,272,257,1362.95,1780.66,2643.73,2026-05-31T03:56:23.665649+00:00
