snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at,methodology_version
2026-09-01,Villa Crespo,4,all,all,27,25,2930.91,5114.00,7710.99,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,0,all,all,127,113,607.10,675.08,749.93,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,0,direct,all,112,104,602.55,659.83,720.67,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,0,direct,unfurnished,74,69,582.11,648.11,693.37,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,1,all,all,162,155,764.94,961.56,1205.51,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,1,platform,all,60,58,779.25,1010.50,1296.00,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,1,platform,furnished,60,58,779.25,1010.50,1296.00,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,1,direct,all,102,99,764.94,942.03,1087.85,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,1,direct,furnished,23,23,953.35,1207.15,1516.67,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,1,direct,unfurnished,64,64,730.90,861.66,1002.99,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,2,all,all,77,67,1168.02,1634.34,1951.45,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,2,direct,all,69,60,1153.26,1508.82,1951.45,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,2,direct,unfurnished,44,41,1039.53,1260.08,1666.03,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Ortúzar,3,all,all,22,18,1505.22,1596.30,1761.50,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,0,all,all,670,622,597.98,664.81,802.50,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,0,platform,all,65,60,994.00,1129.96,1474.00,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,0,platform,furnished,65,60,994.00,1129.96,1474.00,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,0,direct,all,605,585,593.27,648.54,760.13,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,0,direct,furnished,128,121,703.59,810.20,879.69,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,0,direct,unfurnished,414,390,580.19,618.83,682.63,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,1,all,all,876,827,734.82,866.17,1176.50,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,1,platform,all,200,191,1118.75,1375.50,1723.25,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,1,platform,furnished,200,191,1118.75,1375.50,1723.25,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,1,direct,all,676,635,711.61,805.69,947.61,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,1,direct,furnished,105,104,821.30,1028.58,1306.81,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,1,direct,unfurnished,488,466,693.36,782.52,894.84,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,2,all,all,320,301,1028.44,1273.62,1552.73,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,2,platform,all,28,27,1510.25,1888.50,2660.25,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,2,platform,furnished,28,27,1510.25,1888.50,2660.25,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,2,direct,all,292,281,997.25,1239.12,1456.54,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,2,direct,furnished,27,25,1262.52,1576.59,1824.74,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,2,direct,unfurnished,233,222,989.25,1217.79,1411.46,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,3,all,all,88,83,1397.25,1668.33,2129.67,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,3,direct,all,83,78,1392.74,1668.33,2076.28,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,3,direct,unfurnished,54,52,1308.24,1582.71,1986.96,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,4,all,all,33,31,2656.55,4009.05,5428.50,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Villa Urquiza,4,direct,all,30,28,2695.26,3976.37,5411.30,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,1,all,all,107,105,1212.25,1333.34,1492.52,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,1,direct,all,107,105,1212.25,1333.34,1492.52,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,1,direct,furnished,107,105,1212.25,1333.34,1492.52,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,2,all,all,60,58,1802.97,2137.87,2479.98,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,2,direct,all,60,58,1802.97,2137.87,2479.98,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,2,direct,furnished,56,54,1834.20,2181.45,2528.98,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,3,all,all,30,30,2532.35,3173.80,3819.88,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,3,direct,all,30,30,2532.35,3173.80,3819.88,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wilanów,3,direct,furnished,23,23,2386.75,3079.66,3792.11,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,0,all,all,33,32,865.00,915.22,978.85,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,0,direct,all,33,32,865.00,915.22,978.85,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,0,direct,furnished,33,32,865.00,915.22,978.85,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,1,all,all,91,82,1138.57,1220.11,1291.43,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,1,direct,all,91,82,1138.57,1220.11,1291.43,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,1,direct,furnished,91,82,1138.57,1220.11,1291.43,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,2,all,all,47,45,1442.58,1541.98,1663.88,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,2,direct,all,47,45,1442.58,1541.98,1663.88,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Włochy,2,direct,furnished,47,45,1442.58,1541.98,1663.88,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,0,all,all,156,153,935.38,1067.25,1280.03,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,0,direct,all,156,153,935.38,1067.25,1280.03,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,0,direct,furnished,156,153,935.38,1067.25,1280.03,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,1,all,all,474,457,1236.91,1416.66,1723.18,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,1,direct,all,474,457,1236.91,1416.66,1723.18,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,1,direct,furnished,469,453,1243.72,1418.91,1736.99,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,2,all,all,200,186,1742.13,2223.11,2602.77,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,2,direct,all,200,186,1742.13,2223.11,2602.77,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,2,direct,furnished,196,182,1747.21,2223.11,2602.77,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,3,all,all,47,47,2497.30,4121.88,4942.41,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,3,direct,all,47,47,2497.30,4121.88,4942.41,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Wola,3,direct,furnished,45,45,2491.67,4162.37,4954.41,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,0,all,all,25,23,838.66,896.28,1020.14,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,0,direct,all,25,23,838.66,896.28,1020.14,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,0,direct,furnished,24,22,839.26,909.49,1022.58,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,1,all,all,73,69,1156.98,1273.32,1411.36,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,1,direct,all,73,69,1156.98,1273.32,1411.36,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,1,direct,furnished,69,66,1156.98,1273.32,1411.36,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,2,all,all,51,48,1494.56,1809.09,2149.27,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,2,direct,all,51,48,1494.56,1809.09,2149.27,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
2026-09-01,Żoliborz,2,direct,furnished,47,45,1494.56,1809.09,2191.49,2026-09-05T03:33:28.161892+00:00,64dbaeb7606f
