snapshot_date,barrio,bedroom_bucket,channel,furnished,n_total,n_fenced,p25,p50,p75,computed_at
2026-08-01,Ursynów,2,all,all,51,50,1445.74,1563.95,1795.70,2026-08-09T03:28:54.079645+00:00
2026-08-01,Ursynów,2,direct,all,51,50,1445.74,1563.95,1795.70,2026-08-09T03:28:54.079645+00:00
2026-08-01,Ursynów,2,direct,furnished,49,48,1449.62,1581.10,1798.56,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,0,all,all,172,156,541.40,630.46,898.60,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,0,direct,all,157,142,529.94,612.55,776.15,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,0,direct,unfurnished,106,90,527.20,591.76,674.08,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,1,all,all,857,824,733.31,973.84,1534.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,1,platform,all,199,191,1139.00,1557.00,2123.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,1,platform,furnished,199,191,1139.00,1557.00,2123.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,1,direct,all,658,627,705.02,825.54,1313.15,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,1,direct,furnished,103,91,1312.31,1552.22,1841.43,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,1,direct,unfurnished,436,398,680.82,773.05,1029.51,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,2,all,all,641,593,948.19,1231.00,2019.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,2,platform,all,55,49,1667.00,2176.00,2784.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,2,platform,furnished,55,49,1667.00,2176.00,2784.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,2,direct,all,586,544,918.83,1162.04,1941.45,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,2,direct,furnished,79,76,1560.39,2078.15,2909.86,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,2,direct,unfurnished,390,354,868.83,1074.46,1527.07,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,3,all,all,238,228,1611.38,2598.76,4283.34,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,3,direct,all,227,221,1557.77,2479.30,4136.95,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,3,direct,furnished,30,28,3599.19,4753.92,6481.67,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,3,direct,unfurnished,155,149,1469.94,2289.23,3619.85,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,4,all,all,103,100,3530.25,5782.74,8117.81,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,4,direct,all,98,95,3520.44,5477.59,8117.81,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,4,direct,furnished,20,17,6739.25,7897.06,10628.83,2026-08-09T03:28:54.079645+00:00
2026-08-01,Vicente López,4,direct,unfurnished,51,51,2792.94,4570.54,7781.90,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,0,all,all,665,625,646.68,766.25,1000.04,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,0,platform,all,130,125,998.25,1215.50,1513.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,0,platform,furnished,130,125,998.25,1215.50,1513.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,0,direct,all,535,518,625.44,734.14,875.11,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,0,direct,furnished,191,187,762.16,892.65,1033.81,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,0,direct,unfurnished,266,255,599.40,647.46,751.82,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,1,all,all,1266,1196,803.46,1048.50,1415.01,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,1,platform,all,722,676,957.50,1218.50,1652.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,1,platform,furnished,722,676,957.50,1218.50,1652.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,1,direct,all,544,517,728.58,888.61,1073.71,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,1,direct,furnished,176,170,906.17,1048.50,1291.18,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,1,direct,unfurnished,332,317,681.74,777.63,964.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,2,all,all,321,300,1032.98,1369.64,1953.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,2,platform,all,118,112,1506.75,2080.50,2812.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,2,platform,furnished,118,112,1506.75,2080.50,2812.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,2,direct,all,203,193,960.03,1115.54,1398.22,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,2,direct,furnished,62,59,1035.75,1286.10,1642.82,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,2,direct,unfurnished,119,117,927.08,1059.99,1311.15,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,3,all,all,97,82,1183.76,1522.43,1983.33,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,3,direct,all,79,72,1142.06,1346.00,1743.77,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,3,direct,unfurnished,53,50,1107.36,1266.35,1566.60,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Crespo,4,all,all,29,27,2959.00,4794.00,6691.98,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,0,all,all,93,89,590.00,646.29,734.09,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,0,direct,all,88,86,587.95,631.96,725.22,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,0,direct,unfurnished,61,55,574.40,604.93,682.89,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,1,all,all,159,155,816.00,985.92,1267.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,1,platform,all,71,68,736.00,964.00,1254.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,1,platform,furnished,71,68,736.00,964.00,1254.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,1,direct,all,88,88,910.81,1010.16,1363.59,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,1,direct,furnished,33,33,1083.80,1501.44,1610.53,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,1,direct,unfurnished,41,36,836.71,980.04,1010.16,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,2,all,all,64,54,1060.72,1378.38,1845.94,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,2,direct,all,56,46,1054.02,1256.03,1845.94,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Ortúzar,2,direct,unfurnished,33,31,989.17,1187.56,1556.08,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,0,all,all,647,609,600.60,657.64,790.30,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,0,platform,all,38,32,984.50,1115.50,1395.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,0,platform,furnished,38,32,984.50,1115.50,1395.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,0,direct,all,609,583,597.01,651.58,765.16,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,0,direct,furnished,136,134,738.61,820.81,918.77,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,0,direct,unfurnished,386,362,583.59,628.39,673.80,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,1,all,all,850,802,749.85,878.55,1186.59,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,1,platform,all,218,205,1094.75,1362.50,1653.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,1,platform,furnished,218,205,1094.75,1362.50,1653.50,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,1,direct,all,632,588,730.30,811.63,967.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,1,direct,furnished,109,107,829.58,1011.22,1287.97,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,1,direct,unfurnished,439,416,708.86,784.66,899.72,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,2,all,all,316,299,1046.25,1252.50,1516.67,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,2,platform,all,29,28,1528.00,1850.00,2416.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,2,platform,furnished,29,28,1528.00,1850.00,2416.00,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,2,direct,all,287,279,1011.58,1225.38,1450.10,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,2,direct,furnished,41,37,1180.70,1452.11,1597.06,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,2,direct,unfurnished,217,213,945.30,1201.08,1380.85,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,3,all,all,88,79,1392.46,1820.54,2321.11,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,3,direct,all,83,75,1386.94,1814.18,2292.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,3,direct,unfurnished,52,49,1310.44,1672.69,2217.15,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,4,all,all,35,33,1953.11,3943.69,5410.72,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,4,direct,all,32,30,1963.69,3508.49,5094.35,2026-08-09T03:28:54.079645+00:00
2026-08-01,Villa Urquiza,4,direct,unfurnished,21,20,1931.95,2916.40,4945.16,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,1,all,all,73,71,1230.93,1328.90,1459.84,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,1,direct,all,73,71,1230.93,1328.90,1459.84,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,1,direct,furnished,72,70,1227.02,1328.93,1465.29,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,2,all,all,51,49,1740.77,2076.00,2449.31,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,2,direct,all,51,49,1740.77,2076.00,2449.31,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,2,direct,furnished,49,47,1788.86,2105.85,2455.87,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,3,all,all,32,32,2428.18,3259.29,3747.03,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,3,direct,all,32,32,2428.18,3259.29,3747.03,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wilanów,3,direct,furnished,28,28,2405.01,3075.17,3709.40,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,0,all,all,28,27,863.44,918.52,1020.89,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,0,direct,all,28,27,863.44,918.52,1020.89,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,0,direct,furnished,28,27,863.44,918.52,1020.89,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,1,all,all,85,81,1088.27,1181.24,1298.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,1,direct,all,85,81,1088.27,1181.24,1298.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,1,direct,furnished,85,81,1088.27,1181.24,1298.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,2,all,all,46,44,1407.75,1527.22,1672.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,2,direct,all,46,44,1407.75,1527.22,1672.24,2026-08-09T03:28:54.079645+00:00
2026-08-01,Włochy,2,direct,furnished,45,43,1415.22,1555.72,1678.70,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,0,all,all,116,115,918.10,1045.41,1286.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,0,direct,all,116,115,918.10,1045.41,1286.66,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,0,direct,furnished,115,114,925.06,1052.17,1289.91,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,1,all,all,373,359,1246.21,1471.26,1711.39,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,1,direct,all,373,359,1246.21,1471.26,1711.39,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,1,direct,furnished,369,355,1246.26,1473.77,1723.30,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,2,all,all,179,171,1692.52,2156.80,2643.69,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,2,direct,all,179,171,1692.52,2156.80,2643.69,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,2,direct,furnished,174,166,1687.75,2146.65,2644.47,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,3,all,all,41,39,2406.96,3591.08,5144.01,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,3,direct,all,41,39,2406.96,3591.08,5144.01,2026-08-09T03:28:54.079645+00:00
2026-08-01,Wola,3,direct,furnished,41,39,2406.96,3591.08,5144.01,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,0,all,all,22,20,857.40,932.10,1004.52,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,0,direct,all,22,20,857.40,932.10,1004.52,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,0,direct,furnished,22,20,857.40,932.10,1004.52,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,1,all,all,55,52,1144.26,1299.97,1478.34,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,1,direct,all,55,52,1144.26,1299.97,1478.34,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,1,direct,furnished,54,52,1140.42,1298.89,1427.94,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,2,all,all,41,41,1460.41,1714.68,2277.87,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,2,direct,all,41,41,1460.41,1714.68,2277.87,2026-08-09T03:28:54.079645+00:00
2026-08-01,Żoliborz,2,direct,furnished,39,39,1489.56,1714.68,2299.00,2026-08-09T03:28:54.079645+00:00
